PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,TEAM_COUNT,YEARS_PLAYED,PTS_Z,REB_Z,AST_Z,BLK_Z,STL_Z
1630532,Franz Wagner,1610612753,ORL,24.0,34,20,14,0.588,30.0,7.2,14.9,0.481,1.4,4.1,0.345,4.8,5.8,0.823,5.2,3.3,1.7,0.9,0.3,35,72,153,20.6,80,1,5,1.13,0.16,0.05,-0.55,-0.11
1641713,GG Jackson,1610612763,MEM,21.0,55,16,39,0.291,21.4,4.6,9.3,0.496,1.2,3.5,0.332,2.0,2.7,0.742,4.3,1.5,1.5,0.6,0.8,35,75,105,12.5,-85,1,3,-0.28,-0.25,-0.92,0.64,-1.01
1629018,Gary Trent Jr.,1610612749,MIL,27.0,65,24,41,0.369,21.2,2.8,7.3,0.387,1.9,5.3,0.36,0.6,0.8,0.769,1.0,1.2,0.6,0.5,0.0,15,85,47,8.1,-348,1,8,-1.05,-1.74,-1.08,-1.27,-1.3
203507,Giannis Antetokounmpo,1610612749,MIL,31.0,36,17,19,0.472,28.9,10.4,16.6,0.624,0.4,1.2,0.333,6.4,9.9,0.65,9.8,5.4,3.2,0.9,0.7,35,86,290,27.6,96,1,13,2.35,2.24,1.18,0.4,-0.11
1628960,Grayson Allen,1610612756,PHX,30.0,51,26,25,0.51,28.8,5.3,13.1,0.403,3.1,8.9,0.349,2.8,3.3,0.857,3.0,3.8,1.6,1.4,0.3,30,117,154,16.5,18,1,8,0.41,-0.84,0.32,-0.55,1.39
1630611,Gui Santos,1610612744,GSW,23.0,68,29,39,0.426,20.5,3.4,6.8,0.5,1.1,3.3,0.351,1.3,1.8,0.725,3.9,2.3,1.5,0.9,0.3,32,142,119,9.2,35,1,3,-0.86,-0.43,-0.49,-0.55,-0.11
203084,Harrison Barnes,1610612759,SAS,34.0,77,57,20,0.74,25.8,3.4,7.5,0.456,1.8,4.6,0.388,1.3,1.6,0.829,2.8,1.9,0.8,0.6,0.2,21,85,103,9.9,329,1,14,-0.74,-0.93,-0.71,-0.79,-1.01
1630529,Herbert Jones,1610612740,NOP,27.0,56,22,34,0.393,28.4,3.3,8.5,0.383,1.4,4.6,0.309,0.9,1.1,0.806,3.4,2.8,1.3,1.6,0.5,27,177,65,8.9,-49,1,5,-0.91,-0.66,-0.22,-0.07,1.98
1630193,Immanuel Quickley,1610612761,TOR,26.0,70,41,29,0.586,31.9,5.7,12.9,0.443,2.5,6.8,0.374,2.4,3.0,0.821,4.0,5.9,1.5,1.3,0.1,42,141,186,16.4,117,1,6,0.39,-0.39,1.45,-1.03,1.09
1630171,Isaac Okoro,1610612741,CHI,25.0,63,26,37,0.413,26.9,3.3,7.3,0.46,1.2,3.5,0.33,1.4,1.8,0.795,2.7,1.6,0.7,0.7,0.5,28,162,107,9.3,-335,1,6,-0.84,-0.97,-0.87,-0.07,-0.71
1642268,Isaiah Collier,1610612762,UTA,21.0,59,16,43,0.271,25.7,4.3,8.7,0.495,0.5,1.7,0.27,2.6,3.5,0.722,2.5,7.2,2.5,1.1,0.3,55,138,153,11.7,-443,1,2,-0.42,-1.07,2.15,-0.55,0.49
1628392,Isaiah Hartenstein,1610612760,OKC,28.0,47,39,8,0.83,24.2,3.9,6.3,0.622,0.0,0.1,0.0,1.4,2.2,0.61,9.4,3.5,1.7,1.0,0.8,17,118,97,9.2,365,1,8,-0.86,2.06,0.16,0.64,0.19
1630198,Isaiah Joe,1610612760,OKC,26.0,71,56,15,0.789,21.2,3.5,7.6,0.455,2.5,6.0,0.423,1.5,1.7,0.894,2.5,1.3,0.6,0.7,0.2,17,121,133,11.1,356,1,6,-0.53,-1.07,-1.03,-0.79,-0.71
1630191,Isaiah Stewart,1610612765,DET,25.0,58,42,16,0.724,22.7,3.8,6.9,0.55,0.7,2.1,0.333,1.7,2.3,0.756,5.0,1.1,1.2,0.3,1.6,23,166,122,10.0,39,1,6,-0.72,0.07,-1.14,2.55,-1.9
1627826,Ivica Zubac,1610612754,IND,29.0,48,17,31,0.354,30.1,6.0,10.0,0.598,0.0,0.0,0.0,2.1,3.0,0.711,10.6,2.2,1.8,0.4,0.8,35,112,147,14.1,-46,2,10,-0.01,2.61,-0.54,0.64,-1.6
1642266,Ja'Kobe Walter,1610612761,TOR,21.0,72,41,31,0.569,20.5,2.5,5.6,0.446,1.5,3.7,0.409,1.0,1.2,0.789,2.6,1.2,0.5,1.0,0.2,20,162,82,7.5,1,1,2,-1.15,-1.02,-1.08,-0.79,0.19
1631095,Jabari Smith Jr.,1610612745,HOU,23.0,77,48,29,0.623,35.1,5.7,12.7,0.449,2.3,6.3,0.363,2.1,2.7,0.775,6.9,1.9,1.4,0.7,0.9,54,192,161,15.8,265,1,4,0.29,0.93,-0.71,0.88,-0.71
1630183,Jaden McDaniels,1610612750,MIN,25.0,73,44,29,0.603,31.7,5.7,11.1,0.515,1.4,3.4,0.412,2.0,2.4,0.835,4.2,2.7,1.8,1.1,1.0,42,244,154,14.8,120,1,6,0.12,-0.29,-0.27,1.12,0.49
1642942,Jahmai Mashack,1610612763,MEM,23.0,31,10,21,0.323,21.7,2.5,6.3,0.395,0.6,2.4,0.253,0.6,1.1,0.543,2.6,2.2,1.6,1.2,0.5,10,67,35,6.2,-210,1,1,-1.38,-1.02,-0.54,-0.07,0.79
1631170,Jaime Jaquez Jr.,1610612748,MIA,25.0,75,41,34,0.547,28.3,6.2,12.2,0.507,0.8,2.4,0.317,2.2,2.9,0.769,5.0,4.7,2.0,0.7,0.3,72,137,163,15.4,144,1,3,0.22,0.07,0.81,-0.55,-0.71
1631222,Jake LaRavia,1610612747,LAL,24.0,82,53,29,0.646,25.1,2.9,6.4,0.459,1.0,3.0,0.321,1.4,1.9,0.763,4.0,1.8,1.1,1.3,0.5,28,196,120,8.2,-5,1,4,-1.03,-0.39,-0.76,-0.07,1.09
1627751,Jakob Poeltl,1610612761,TOR,30.0,46,26,20,0.565,25.0,4.7,6.7,0.7,0.0,0.0,0.0,1.3,2.1,0.602,7.0,2.0,1.2,0.9,0.7,12,145,92,10.7,48,1,10,-0.6,0.97,-0.65,0.4,-0.11
1628973,Jalen Brunson,1610612752,NYK,29.0,74,50,24,0.676,35.0,9.3,19.9,0.467,2.6,7.1,0.369,4.8,5.7,0.841,3.3,6.8,2.4,0.8,0.1,50,170,379,26.0,353,1,8,2.07,-0.7,1.94,-1.03,-0.41
1631105,Jalen Duren,1610612765,DET,22.0,70,50,20,0.714,28.2,7.5,11.5,0.65,0.0,0.0,0.0,4.6,6.1,0.747,10.5,2.0,1.9,0.8,0.8,82,195,301,19.5,480,1,4,0.93,2.56,-0.65,0.64,-0.41
1630224,Jalen Green,1610612756,PHX,24.0,32,17,15,0.531,25.9,6.8,16.0,0.422,2.2,7.1,0.313,2.0,2.7,0.747,3.6,2.8,2.2,1.1,0.2,36,42,82,17.8,33,1,5,0.64,-0.57,-0.22,-0.79,0.49
1630552,Jalen Johnson,1610612737,ATL,24.0,72,42,30,0.583,35.2,8.3,17.1,0.489,1.7,4.7,0.352,4.2,5.3,0.788,10.3,7.9,3.4,1.2,0.4,87,151,265,22.5,187,1,5,1.46,2.47,2.53,-0.31,0.79
1630188,Jalen Smith,1610612741,CHI,26.0,53,26,27,0.491,20.7,3.7,7.6,0.483,1.5,4.2,0.373,1.3,1.8,0.742,6.7,1.2,1.0,0.5,0.8,19,111,97,10.2,86,1,6,-0.68,0.84,-1.08,0.64,-1.3
1630591,Jalen Suggs,1610612753,ORL,25.0,57,34,23,0.596,27.6,4.9,11.4,0.435,2.1,6.3,0.339,1.8,2.1,0.855,3.9,5.5,2.7,1.8,0.7,24,145,130,13.8,181,1,5,-0.06,-0.43,1.24,0.4,2.58
1631114,Jalen Williams,1610612760,OKC,25.0,33,25,8,0.758,28.4,6.5,13.5,0.484,0.7,2.3,0.299,3.3,3.9,0.837,4.6,5.5,1.9,1.2,0.3,22,65,102,17.1,229,1,4,0.52,-0.11,1.24,-0.55,0.79
1627750,Jamal Murray,1610612743,DEN,29.0,75,48,27,0.64,35.4,8.8,18.1,0.483,3.3,7.5,0.435,4.6,5.2,0.887,4.4,7.1,2.3,0.9,0.4,57,131,302,25.4,433,1,10,1.96,-0.2,2.1,-0.31,-0.11
1642347,Jamal Shead,1610612761,TOR,23.0,82,46,36,0.561,22.6,2.3,6.1,0.367,1.0,3.2,0.321,1.1,1.4,0.784,1.7,5.4,1.4,0.9,0.2,32,162,164,6.6,231,1,2,-1.31,-1.43,1.18,-0.79,-0.11
201935,James Harden,1610612739,CLE,36.0,70,40,30,0.571,34.8,7.0,16.0,0.434,3.1,8.2,0.375,6.6,7.5,0.884,4.8,8.0,3.5,1.1,0.4,80,137,324,23.6,99,2,17,1.65,-0.02,2.59,-0.31,0.49
1642364,Jamir Watkins,1610612764,WAS,24.0,50,10,40,0.2,20.6,2.6,5.9,0.446,0.9,3.2,0.297,1.1,1.6,0.695,3.9,1.3,0.8,1.1,0.5,14,129,77,7.4,-164,1,1,-1.17,-0.43,-1.03,-0.07,0.49
1641716,Jarace Walker,1610612754,IND,22.0,76,16,60,0.211,25.7,4.0,9.6,0.419,1.8,4.7,0.374,1.8,2.4,0.749,5.1,2.5,1.8,0.8,0.3,30,124,126,11.6,-459,1,3,-0.44,0.11,-0.38,-0.55,-0.41
1628991,Jaren Jackson Jr.,1610612762,UTA,26.0,48,19,29,0.396,30.3,7.1,15.0,0.476,1.8,4.9,0.357,3.4,4.2,0.803,5.7,2.0,2.2,1.1,1.4,54,179,190,19.4,-63,2,8,0.92,0.38,-0.65,2.07,0.49
1628386,Jarrett Allen,1610612739,CLE,28.0,56,37,19,0.661,27.1,6.0,9.4,0.638,0.0,0.2,0.1,3.3,4.7,0.709,8.5,1.8,1.3,1.0,0.8,35,95,223,15.4,213,1,9,0.22,1.65,-0.76,0.64,0.19
1642914,Javon Small,1610612763,MEM,23.0,41,13,28,0.317,20.2,3.3,7.0,0.465,1.5,3.5,0.423,1.7,2.0,0.829,3.1,3.7,1.4,0.8,0.2,29,65,59,9.7,-108,1,1,-0.77,-0.79,0.27,-0.79,-0.41
1630643,Jay Huff,1610612754,IND,28.0,82,19,63,0.232,21.0,3.5,7.5,0.476,1.5,4.5,0.319,1.0,1.2,0.828,4.0,1.5,0.9,0.5,1.9,20,196,107,9.5,-252,1,5,-0.81,-0.39,-0.92,3.26,-1.3
1627759,Jaylen Brown,1610612738,BOS,29.0,71,47,24,0.662,34.4,10.4,21.7,0.477,2.0,5.7,0.347,6.0,7.5,0.795,6.9,5.1,3.6,1.0,0.4,93,191,447,28.7,321,1,10,2.54,0.93,1.02,-0.31,0.19
1642377,Jaylen Wells,1610612763,MEM,22.0,69,24,45,0.348,26.4,4.4,10.1,0.431,1.9,5.3,0.353,1.9,2.5,0.784,3.2,1.6,1.1,0.9,0.1,34,148,182,12.5,-179,1,2,-0.28,-0.75,-0.87,-1.03,-0.11
1642281,Jaylon Tyson,1610612739,CLE,23.0,66,41,25,0.621,26.9,5.0,10.2,0.493,2.0,4.5,0.446,1.2,1.6,0.738,5.1,2.2,1.5,0.8,0.4,40,164,99,13.2,110,1,2,-0.16,0.11,-0.54,-0.31,-0.41
203924,Jerami Grant,1610612757,POR,32.0,57,27,30,0.474,29.7,5.8,12.8,0.453,2.4,6.1,0.389,4.6,5.6,0.814,3.5,2.1,2.1,0.7,0.6,56,142,223,18.6,-6,1,12,0.78,-0.61,-0.6,0.16,-0.71
1642847,Jeremiah Fears,1610612740,NOP,19.0,82,26,56,0.317,25.8,5.3,12.3,0.434,1.2,3.7,0.33,2.4,3.0,0.789,3.7,3.4,2.2,1.2,0.4,88,151,207,14.3,-287,1,1,0.03,-0.52,0.1,-0.31,0.79
202710,Jimmy Butler III,1610612744,GSW,36.0,38,23,15,0.605,31.1,6.3,12.2,0.519,0.8,2.2,0.376,6.5,7.6,0.864,5.6,4.9,1.6,1.4,0.2,29,46,210,20.0,185,1,15,1.02,0.34,0.91,-0.79,1.39
1629111,Jock Landale,1610612737,ATL,30.0,68,36,32,0.529,22.1,4.1,8.1,0.515,1.1,2.8,0.383,1.2,1.9,0.635,5.7,1.7,0.9,0.5,0.5,32,150,138,10.6,-55,2,5,-0.62,0.38,-0.81,-0.07,-1.3
203954,Joel Embiid,1610612755,PHI,32.0,38,24,14,0.632,31.6,9.0,18.3,0.489,1.4,4.2,0.333,7.5,8.8,0.854,7.7,3.9,2.9,0.6,1.2,39,82,231,26.9,155,1,12,2.22,1.29,0.37,1.59,-1.01
1628381,John Collins,1610612746,LAC,28.0,69,32,37,0.464,27.1,5.3,9.6,0.552,1.3,3.2,0.406,1.7,2.2,0.766,5.3,1.0,1.4,0.9,0.7,44,187,153,13.6,-38,1,9,-0.09,0.2,-1.19,0.4,-0.11
1630228,Jonathan Kuminga,1610612737,ATL,23.0,36,22,14,0.611,23.1,4.4,9.4,0.463,1.0,2.9,0.333,2.5,3.4,0.724,5.6,2.3,1.9,0.6,0.3,25,55,93,12.2,71,2,5,-0.34,0.34,-0.49,-0.55,-1.01
1630692,Jordan Goodwin,1610612756,PHX,27.0,70,39,31,0.557,22.5,3.3,7.9,0.413,1.6,4.3,0.371,0.6,0.8,0.696,4.9,2.2,1.0,1.5,0.2,31,133,68,8.7,93,1,5,-0.95,0.02,-0.54,-0.79,1.69
1641757,Jordan Miller,1610612746,LAC,26.0,60,36,24,0.6,22.1,3.5,6.6,0.531,0.6,1.8,0.345,2.3,2.9,0.777,3.0,2.3,1.0,0.8,0.2,46,62,119,10.0,-13,1,3,-0.72,-0.84,-0.49,-0.79,-0.41
1629673,Jordan Poole,1610612740,NOP,26.0,39,16,23,0.41,23.9,4.2,11.4,0.372,2.5,7.4,0.333,2.5,2.9,0.86,2.0,3.1,1.8,0.6,0.4,26,89,113,13.4,-144,1,7,-0.13,-1.29,-0.06,-0.31,-1.01
1630581,Josh Giddey,1610612741,CHI,23.0,54,21,33,0.389,32.1,5.9,13.3,0.448,1.9,5.2,0.364,3.2,4.2,0.763,8.3,9.1,3.6,1.0,0.5,44,90,157,17.0,-187,1,5,0.5,1.56,3.18,-0.07,0.19
1628404,Josh Hart,1610612752,NYK,31.0,66,44,22,0.667,30.2,4.6,9.0,0.508,1.5,3.7,0.413,1.4,1.9,0.72,7.4,4.8,1.9,1.1,0.3,37,165,136,12.0,210,1,9,-0.37,1.16,0.86,-0.55,0.49
201950,Jrue Holiday,1610612757,POR,36.0,53,28,25,0.528,29.4,6.0,13.4,0.451,2.6,6.8,0.378,1.7,2.0,0.838,4.6,6.1,2.8,1.0,0.1,38,78,92,16.3,197,1,17,0.38,-0.11,1.56,-1.03,0.19
1630577,Julian Champagnie,1610612759,SAS,24.0,82,62,20,0.756,27.6,3.7,8.4,0.437,2.4,6.2,0.381,1.4,1.6,0.844,5.8,1.5,0.8,0.8,0.5,11,131,81,11.1,592,1,4,-0.53,0.43,-0.92,-0.07,-0.41
203944,Julius Randle,1610612750,MIN,31.0,79,47,32,0.595,33.0,7.3,15.3,0.481,1.4,4.4,0.315,5.0,6.3,0.802,6.7,5.0,2.7,1.1,0.2,60,223,347,21.1,232,1,12,1.21,0.84,0.97,-0.79,0.49
1630551,Justin Champagnie,1610612764,WAS,24.0,69,13,56,0.188,20.0,3.4,6.7,0.502,0.8,2.4,0.319,1.2,1.5,0.784,5.6,1.2,0.7,0.9,0.6,47,114,83,8.7,-294,1,5,-0.95,0.34,-1.08,0.16,-0.11
203994,Jusuf Nurkić,1610612762,UTA,31.0,41,14,27,0.341,26.4,4.4,8.7,0.503,0.6,1.7,0.352,1.5,2.8,0.549,10.4,4.8,2.5,1.3,0.5,30,134,115,10.9,-187,1,12,-0.56,2.51,0.86,-0.07,1.09
1626157,Karl-Anthony Towns,1610612752,NYK,30.0,75,49,26,0.653,31.0,6.9,13.8,0.501,1.5,4.1,0.368,4.8,5.5,0.858,11.9,3.0,2.5,0.9,0.5,73,255,366,20.1,378,1,11,1.04,3.19,-0.11,-0.07,-0.11
202695,Kawhi Leonard,1610612746,LAC,34.0,65,37,28,0.569,32.1,9.8,19.4,0.505,2.6,6.8,0.387,5.7,6.4,0.892,6.4,3.6,2.0,1.9,0.4,34,78,330,27.9,340,1,15,2.4,0.7,0.21,-0.31,2.88
1642276,Kel'el Ware,1610612748,MIA,22.0,77,39,38,0.506,22.1,4.5,8.4,0.53,1.2,3.0,0.395,0.9,1.2,0.74,9.0,0.7,0.8,0.8,1.1,26,119,83,11.1,-66,1,2,-0.53,1.88,-1.35,1.36,-0.41
1629640,Keldon Johnson,1610612759,SAS,26.0,82,62,20,0.756,23.3,5.0,9.7,0.519,1.2,3.3,0.363,1.9,2.4,0.794,5.4,1.4,0.9,0.6,0.1,58,162,146,13.2,317,1,7,-0.16,0.25,-0.97,-1.03,-1.01
1626162,Kelly Oubre Jr.,1610612755,PHI,30.0,50,27,23,0.54,31.5,5.1,10.9,0.467,1.7,4.8,0.36,2.2,2.9,0.766,5.0,1.6,1.4,1.4,0.5,33,127,126,14.1,-66,1,11,-0.01,0.07,-0.87,-0.07,1.39
203484,Kentavious Caldwell-Pope,1610612763,MEM,33.0,51,20,31,0.392,21.3,2.9,7.2,0.41,1.1,3.4,0.316,1.4,1.6,0.913,2.5,2.7,1.2,0.8,0.2,12,57,68,8.4,-114,1,13,-1.0,-1.07,-0.27,-0.79,-0.41
1631165,Keon Ellis,1610612739,CLE,26.0,72,31,41,0.431,20.5,2.3,5.3,0.44,1.3,3.5,0.363,0.7,1.0,0.729,1.9,1.0,0.6,1.2,0.6,7,134,86,6.7,-144,2,4,-1.29,-1.34,-1.19,0.16,0.79
201142,Kevin Durant,1610612745,HOU,37.0,78,48,30,0.615,36.4,9.2,17.6,0.52,2.4,5.8,0.413,5.2,6.0,0.874,5.5,4.8,3.2,0.8,0.9,41,142,373,26.0,340,1,19,2.07,0.29,0.86,0.88,-0.41
1628989,Kevin Huerter,1610612765,DET,27.0,69,40,29,0.58,22.5,3.9,8.6,0.451,1.4,4.7,0.308,0.8,1.0,0.775,3.5,2.6,1.0,0.9,0.5,26,115,72,10.0,86,2,8,-0.72,-0.61,-0.33,-0.07,-0.11
1629645,Kevin Porter Jr.,1610612749,MIL,26.0,38,18,20,0.474,33.2,6.3,13.5,0.465,1.2,3.8,0.322,3.6,4.1,0.878,5.2,7.4,2.9,2.2,0.5,31,88,138,17.4,-107,1,7,0.57,0.16,2.26,-0.07,3.78
1641718,Keyonte George,1610612762,UTA,22.0,54,16,38,0.296,33.1,7.4,16.3,0.456,2.5,6.7,0.371,6.2,7.0,0.892,3.7,6.1,3.1,1.1,0.3,58,120,256,23.6,-335,1,3,1.65,-0.52,1.56,-0.55,0.49
203114,Khris Middleton,1610612742,DAL,34.0,63,18,45,0.286,22.8,3.6,8.6,0.42,1.1,3.0,0.36,1.9,2.2,0.875,3.7,2.8,1.7,0.7,0.1,25,144,111,10.2,-337,2,14,-0.68,-0.52,-0.22,-1.03,-0.71
202691,Klay Thompson,1610612742,DAL,36.0,69,21,48,0.304,21.7,4.1,10.6,0.393,2.9,7.6,0.383,0.5,0.7,0.766,2.1,1.4,0.9,0.5,0.3,10,70,27,11.7,-133,1,15,-0.42,-1.25,-0.97,-0.55,-1.3
1642851,Kon Knueppel,1610612766,CHA,20.0,81,44,37,0.543,31.5,6.4,13.4,0.475,3.4,7.9,0.425,2.4,2.8,0.863,5.3,3.4,2.0,0.7,0.2,51,169,190,18.5,322,1,1,0.76,0.2,0.1,-0.79,-0.71
1627739,Kris Dunn,1610612746,LAC,32.0,82,42,40,0.512,27.2,2.8,5.8,0.476,1.0,2.6,0.374,0.8,1.0,0.765,3.3,3.6,1.4,1.6,0.2,23,189,74,7.3,15,1,10,-1.19,-0.7,0.21,-0.79,1.98
1631200,Kris Murray,1610612757,POR,25.0,57,28,29,0.491,23.4,2.3,4.8,0.467,0.6,2.1,0.279,0.7,1.0,0.684,3.6,1.4,0.8,0.9,0.4,18,92,48,5.8,45,1,3,-1.45,-0.57,-0.97,-0.31,-0.11
204001,Kristaps Porziņģis,1610612744,GSW,30.0,32,13,19,0.406,24.0,5.4,12.1,0.446,1.7,5.0,0.338,4.2,4.9,0.842,5.2,2.5,1.3,0.6,1.2,14,92,138,16.7,45,2,11,0.45,0.16,-0.38,1.59,-1.01
1642271,Kyle Filipowski,1610612762,UTA,22.0,77,21,56,0.273,23.4,4.2,8.5,0.492,1.0,3.0,0.325,2.1,2.8,0.75,7.2,2.6,1.6,0.9,0.5,51,232,150,11.4,-256,1,2,-0.48,1.06,-0.33,-0.07,-0.11
1628398,Kyle Kuzma,1610612749,MIL,30.0,69,31,38,0.449,26.2,4.9,10.0,0.492,1.2,3.5,0.347,2.0,2.7,0.726,4.5,2.7,1.7,0.7,0.4,37,134,156,13.0,-283,1,9,-0.2,-0.16,-0.27,-0.31,-0.71
1642273,Kyshawn George,1610612764,WAS,22.0,48,10,38,0.208,29.0,5.3,12.0,0.438,2.1,5.4,0.381,2.2,2.7,0.802,5.1,4.5,2.6,1.0,0.9,37,169,127,14.8,-355,1,2,0.12,0.11,0.7,0.88,0.19
1630163,LaMelo Ball,1610612766,CHA,24.0,72,41,31,0.569,28.0,7.0,17.3,0.407,3.8,10.3,0.368,2.2,2.5,0.899,4.8,7.1,2.8,1.2,0.2,53,195,219,20.1,416,1,6,1.04,-0.02,2.1,-0.79,0.79
1629013,Landry Shamet,1610612752,NYK,29.0,51,35,16,0.686,23.0,3.1,7.1,0.437,2.0,5.2,0.392,1.1,1.5,0.711,1.8,1.4,0.6,0.6,0.2,18,77,81,9.3,191,1,8,-0.84,-1.38,-0.97,-0.79,-1.01
1628374,Lauri Markkanen,1610612762,UTA,29.0,42,17,25,0.405,34.3,9.1,19.2,0.477,2.7,7.7,0.355,5.7,6.4,0.896,6.9,2.1,1.5,1.0,0.5,46,77,231,26.7,-55,1,9,2.19,0.93,-0.6,-0.07,0.19
2544,LeBron James,1610612747,LAL,41.0,60,39,21,0.65,33.2,7.9,15.3,0.515,1.3,4.0,0.317,3.9,5.3,0.737,6.1,7.2,3.0,1.2,0.6,45,81,222,20.9,119,1,23,1.18,0.57,2.15,0.16,0.79
1628366,Lonzo Ball,1610612739,CLE,28.0,35,19,16,0.543,20.8,1.5,5.0,0.301,1.1,4.2,0.272,0.4,0.6,0.667,4.0,3.9,1.5,1.3,0.3,6,46,17,4.6,32,1,9,-1.66,-0.39,0.37,-0.55,1.09
1629652,Luguentz Dort,1610612760,OKC,27.0,69,53,16,0.768,26.8,2.9,7.6,0.385,1.9,5.4,0.344,0.6,0.8,0.759,3.6,1.2,0.8,0.9,0.4,14,179,101,8.3,294,1,7,-1.02,-0.57,-1.08,-0.31,-0.11
1629029,Luka Dončić,1610612747,LAL,27.0,64,43,21,0.672,35.8,10.8,22.8,0.476,4.0,10.8,0.366,7.9,10.1,0.78,7.7,8.3,4.0,1.6,0.5,28,153,464,33.5,187,1,8,3.37,1.29,2.75,-0.07,1.98
