PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,TEAM_COUNT,YEARS_PLAYED,PTS_Z,REB_Z,AST_Z,BLK_Z,STL_Z
1628379,Luke Kennard,1610612747,LAL,29.0,78,45,33,0.577,21.5,3.0,5.7,0.533,1.5,3.1,0.478,0.8,0.9,0.913,2.3,2.2,0.8,0.7,0.1,18,101,52,8.4,41,2,9,-1.0,-1.16,-0.54,-1.03,-0.71
1628436,Luke Kornet,1610612759,SAS,30.0,68,52,16,0.765,21.0,2.6,4.0,0.643,0.0,0.0,0.0,1.4,1.7,0.825,6.1,1.9,0.4,0.5,1.0,18,120,125,6.5,118,1,9,-1.33,0.57,-0.71,1.12,-1.3
1628370,Malik Monk,1610612758,SAC,28.0,62,18,44,0.29,22.0,4.5,10.2,0.438,2.0,5.1,0.395,1.5,1.7,0.879,1.9,3.0,1.5,0.6,0.4,31,99,92,12.5,-255,1,9,-0.28,-1.34,-0.11,-0.31,-1.01
203935,Marcus Smart,1610612747,LAL,32.0,62,41,21,0.661,28.5,3.0,7.7,0.395,1.6,4.7,0.331,1.7,2.1,0.822,2.8,3.0,1.5,1.4,0.4,13,162,142,9.3,256,1,12,-0.84,-0.93,-0.11,-0.31,1.39
1631109,Mark Williams,1610612756,PHX,24.0,60,34,26,0.567,23.6,4.7,7.3,0.644,0.0,0.0,1.0,2.2,2.9,0.771,8.0,1.0,1.1,0.9,0.9,26,132,143,11.7,-42,1,4,-0.42,1.43,-1.19,0.88,-0.11
1628963,Marvin Bagley III,1610612742,DAL,27.0,60,16,44,0.267,20.0,4.2,6.8,0.618,0.4,0.9,0.462,1.6,2.4,0.66,6.1,1.4,1.0,0.5,0.7,30,123,120,10.4,-220,2,8,-0.65,0.57,-0.97,0.4,-1.3
1641824,Matas Buzelis,1610612741,CHI,21.0,77,28,49,0.364,29.2,5.8,12.5,0.463,2.2,6.4,0.349,2.4,3.1,0.786,5.8,2.1,2.1,0.7,1.5,57,177,199,16.3,-306,1,3,0.38,0.43,-0.6,2.31,-0.71
1631108,Max Christie,1610612742,DAL,23.0,77,24,53,0.312,29.1,4.2,9.4,0.441,2.3,5.8,0.404,1.6,1.8,0.899,3.2,2.0,1.2,0.6,0.4,41,98,118,12.3,-339,1,4,-0.32,-0.75,-0.65,-0.31,-1.01
1642875,Maxime Raynaud,1610612758,SAC,23.0,74,21,53,0.284,26.5,5.2,9.1,0.571,0.3,1.0,0.324,1.8,2.3,0.786,7.5,1.4,1.3,0.5,0.5,38,170,141,12.5,-461,1,1,-0.28,1.2,-0.97,-0.07,-1.3
1629008,Michael Porter Jr.,1610612751,BKN,27.0,52,14,38,0.269,32.5,8.5,18.4,0.463,3.4,9.3,0.363,3.8,4.4,0.859,7.1,3.0,2.3,1.1,0.2,38,116,182,24.2,-205,1,8,1.75,1.02,-0.11,-0.79,0.49
1628969,Mikal Bridges,1610612752,NYK,29.0,82,53,29,0.646,32.8,5.8,11.7,0.49,1.9,5.1,0.371,1.0,1.2,0.827,3.8,3.7,1.0,1.3,0.8,19,160,119,14.4,298,1,8,0.05,-0.48,0.27,0.64,1.09
1628970,Miles Bridges,1610612766,CHA,28.0,77,42,35,0.545,31.0,6.2,13.5,0.46,1.9,5.8,0.333,2.7,3.3,0.822,5.8,3.2,1.4,0.6,0.4,38,131,180,17.1,147,1,8,0.52,0.43,-0.0,-0.31,-1.01
1630540,Miles McBride,1610612752,NYK,25.0,41,25,16,0.61,26.3,4.2,9.9,0.423,2.7,6.6,0.413,0.9,1.1,0.787,2.4,2.6,0.8,0.9,0.2,11,70,41,12.0,224,1,5,-0.37,-1.11,-0.33,-0.79,-0.11
1630541,Moses Moody,1610612744,GSW,24.0,60,30,30,0.5,25.7,4.1,9.3,0.44,2.5,6.3,0.401,1.4,1.9,0.77,3.3,1.6,1.0,1.0,0.6,24,122,84,12.1,80,1,5,-0.35,-0.7,-0.87,0.16,0.19
1631217,Moussa Diabaté,1610612766,CHA,24.0,73,40,33,0.548,26.0,3.1,5.0,0.631,0.0,0.0,0.5,1.6,2.4,0.659,8.7,1.9,1.0,0.8,1.0,38,176,195,7.9,345,1,4,-1.09,1.74,-0.71,1.12,-0.41
1626167,Myles Turner,1610612749,MIL,30.0,71,30,41,0.423,26.9,4.0,9.1,0.44,2.1,5.4,0.383,1.8,2.5,0.74,5.3,1.5,1.2,0.7,1.6,32,185,158,11.9,-227,1,11,-0.39,0.2,-0.92,2.55,-0.71
1630230,Naji Marshall,1610612742,DAL,28.0,74,25,49,0.338,29.5,5.7,11.1,0.51,0.8,2.9,0.291,3.1,4.1,0.76,4.7,3.3,1.6,1.1,0.1,47,143,191,15.2,-218,1,6,0.19,-0.07,0.05,-1.03,0.49
1629675,Naz Reid,1610612750,MIN,26.0,77,46,31,0.597,26.1,5.2,11.3,0.456,2.1,5.8,0.362,1.2,1.6,0.732,6.2,2.2,1.6,1.0,1.0,40,195,116,13.6,169,1,7,-0.09,0.61,-0.54,1.12,0.19
1629674,Neemias Queta,1610612738,BOS,26.0,76,52,24,0.684,25.3,4.3,6.6,0.653,0.0,0.1,0.125,1.6,2.3,0.703,8.4,1.7,1.0,0.8,1.3,36,216,189,10.2,480,1,5,-0.68,1.61,-0.81,1.83,-0.41
1629651,Nic Claxton,1610612751,BKN,27.0,69,17,52,0.246,27.8,4.8,8.4,0.571,0.0,0.3,0.158,2.0,3.3,0.616,6.9,3.7,1.4,0.7,1.1,45,158,239,11.7,-515,1,7,-0.42,0.93,0.27,1.36,-0.71
1629638,Nickeil Alexander-Walker,1610612737,ATL,27.0,78,43,35,0.551,33.4,7.0,15.3,0.459,3.2,8.1,0.399,3.6,3.9,0.902,3.4,3.7,2.1,1.3,0.5,60,173,292,20.8,244,1,7,1.16,-0.66,0.27,-0.07,1.09
203999,Nikola Jokić,1610612743,DEN,31.0,65,43,22,0.662,34.8,9.9,17.4,0.569,1.7,4.5,0.38,6.1,7.4,0.831,12.9,10.7,3.7,1.4,0.8,50,173,433,27.7,555,1,11,2.36,3.65,4.04,0.64,1.39
202696,Nikola Vučević,1610612738,BOS,35.0,64,35,29,0.547,28.4,6.2,12.5,0.493,1.6,4.2,0.369,1.2,1.5,0.828,8.4,3.3,1.3,0.6,0.6,30,127,117,15.1,-42,2,15,0.17,1.61,0.05,0.16,-1.01
1642363,Nique Clifford,1610612758,SAC,24.0,75,21,54,0.28,25.1,3.3,7.9,0.418,1.0,3.1,0.333,0.9,1.3,0.722,3.8,2.4,1.5,0.9,0.3,39,156,74,8.6,-219,1,1,-0.96,-0.48,-0.44,-0.55,-0.11
1641730,Noah Clowney,1610612751,BKN,21.0,66,17,49,0.258,27.0,3.8,9.6,0.396,2.0,5.9,0.329,2.7,3.4,0.804,4.1,1.6,1.5,0.8,0.7,39,168,185,12.3,-329,1,3,-0.32,-0.34,-0.87,0.4,-0.41
1642849,Nolan Traore,1610612751,BKN,20.0,56,14,42,0.25,22.2,3.2,8.6,0.38,1.1,3.4,0.318,1.3,1.7,0.787,1.8,3.8,2.3,0.8,0.4,36,119,75,8.9,-280,1,1,-0.91,-1.38,0.32,-0.31,-0.41
1626181,Norman Powell,1610612748,MIA,33.0,58,29,29,0.5,29.6,7.3,15.4,0.47,2.7,7.1,0.38,4.5,5.5,0.827,3.5,2.5,1.9,1.1,0.2,51,127,225,21.7,38,1,11,1.32,-0.61,-0.38,-0.79,0.49
1628384,OG Anunoby,1610612752,NYK,28.0,67,45,22,0.672,33.2,5.8,12.0,0.484,2.3,6.1,0.386,2.7,3.3,0.828,5.2,2.2,1.8,1.6,0.7,54,164,157,16.7,407,1,9,0.45,0.16,-0.54,0.4,1.98
1630168,Onyeka Okongwu,1610612737,ATL,25.0,74,41,33,0.554,31.0,5.6,11.6,0.48,1.9,5.2,0.376,2.1,2.7,0.757,7.6,3.1,1.7,1.1,1.1,51,243,171,15.2,109,1,6,0.19,1.25,-0.06,1.36,0.49
1642345,Oso Ighodaro,1610612756,PHX,23.0,82,45,37,0.549,22.1,2.9,4.5,0.653,0.0,0.0,0.0,0.6,1.4,0.453,5.1,2.3,1.2,0.9,0.7,28,218,110,6.5,161,1,2,-1.33,0.11,-0.49,0.4,-0.11
1629023,P.J. Washington,1610612742,DAL,27.0,56,16,40,0.286,31.0,5.3,11.8,0.45,1.4,4.2,0.325,2.2,3.2,0.687,7.0,1.8,1.7,1.0,1.1,43,119,134,14.2,-277,1,7,0.01,0.97,-0.76,1.36,0.19
1631094,Paolo Banchero,1610612753,ORL,23.0,72,38,34,0.528,34.7,7.3,16.0,0.459,1.2,3.8,0.305,6.3,8.2,0.775,8.4,5.2,3.1,0.7,0.6,88,144,393,22.2,-3,1,4,1.4,1.61,1.08,0.16,-0.71
1627783,Pascal Siakam,1610612754,IND,32.0,62,17,45,0.274,33.2,9.0,18.6,0.484,1.7,4.7,0.358,4.2,6.1,0.693,6.6,3.8,2.2,1.1,0.4,48,147,319,24.0,-230,1,10,1.72,0.79,0.32,-0.31,0.49
1630172,Patrick Williams,1610612741,CHI,24.0,72,24,48,0.333,20.5,2.5,6.6,0.372,1.3,3.8,0.347,0.8,1.0,0.72,3.0,1.5,1.0,0.7,0.4,30,93,68,7.0,-345,1,6,-1.24,-0.84,-0.92,-0.31,-0.71
202331,Paul George,1610612755,PHI,36.0,37,22,15,0.595,30.7,6.1,13.9,0.439,2.7,6.9,0.392,2.5,3.0,0.82,5.3,3.6,1.7,1.7,0.4,17,84,96,17.3,89,1,16,0.55,0.2,0.21,-0.31,2.28
1630202,Payton Pritchard,1610612738,BOS,28.0,79,54,25,0.684,32.3,6.4,13.8,0.464,2.7,7.1,0.377,1.5,1.7,0.89,3.9,5.2,1.4,0.7,0.1,42,118,125,17.0,426,1,6,0.5,-0.43,1.08,-1.03,-0.71
1641796,Pelle Larsson,1610612748,MIA,25.0,70,38,32,0.543,26.4,4.0,8.0,0.496,0.9,2.7,0.323,2.6,3.3,0.797,3.5,3.4,1.4,0.7,0.2,35,148,223,11.4,80,1,2,-0.48,-0.61,0.1,-0.79,-0.71
1631212,Peyton Watson,1610612743,DEN,23.0,54,36,18,0.667,29.6,5.3,10.8,0.491,1.5,3.6,0.411,2.6,3.5,0.73,4.9,2.1,1.7,0.9,1.1,32,136,142,14.6,196,1,4,0.08,0.02,-0.6,1.36,-0.11
1630173,Precious Achiuwa,1610612758,SAC,26.0,73,20,53,0.274,23.9,4.3,8.2,0.528,0.4,1.3,0.278,1.1,1.9,0.554,6.7,1.4,0.9,0.9,0.7,43,123,107,10.1,-271,1,6,-0.7,0.84,-0.97,0.4,-0.11
1629656,Quentin Grimes,1610612755,PHI,26.0,75,42,33,0.56,29.4,4.5,10.1,0.45,1.7,5.1,0.334,2.7,3.2,0.84,3.6,3.3,1.8,0.9,0.4,31,155,198,13.4,8,1,5,-0.13,-0.57,0.05,-0.31,-0.11
1629628,RJ Barrett,1610612761,TOR,25.0,57,34,23,0.596,30.3,7.0,14.3,0.491,1.7,5.0,0.339,3.5,4.9,0.717,5.3,3.3,1.7,0.7,0.3,70,147,202,19.3,168,1,7,0.9,0.2,0.05,-0.55,-0.71
1642263,Reed Sheppard,1610612745,HOU,21.0,82,52,30,0.634,26.2,5.0,11.5,0.43,2.8,7.0,0.394,0.8,1.0,0.802,2.9,3.4,1.5,1.5,0.7,36,166,67,13.5,280,1,2,-0.11,-0.88,0.1,0.4,1.69
1626220,Royce O'Neale,1610612756,PHX,33.0,78,43,35,0.551,28.4,3.4,8.0,0.421,2.7,6.7,0.408,0.3,0.5,0.711,4.8,2.7,1.3,1.1,0.4,7,177,54,9.8,-113,1,9,-0.75,-0.02,-0.27,-0.31,0.49
203497,Rudy Gobert,1610612750,MIN,33.0,76,46,30,0.605,31.3,4.4,6.5,0.682,0.0,0.1,0.0,2.1,4.0,0.526,11.5,1.7,1.4,0.8,1.6,39,199,306,10.9,233,1,13,-0.56,3.01,-0.81,2.55,-0.41
1629060,Rui Hachimura,1610612747,LAL,28.0,68,47,21,0.691,28.3,4.5,8.8,0.514,1.7,3.9,0.443,0.7,1.1,0.694,3.3,0.8,0.6,0.6,0.3,23,110,47,11.5,81,1,7,-0.46,-0.7,-1.3,-0.55,-1.01
201566,Russell Westbrook,1610612758,SAC,37.0,64,16,48,0.25,28.9,5.6,13.1,0.427,2.0,5.9,0.338,2.0,2.9,0.694,5.4,6.7,3.3,1.3,0.2,42,147,141,15.2,-456,1,18,0.19,0.25,1.88,-0.79,1.09
1641750,Ryan Kalkbrenner,1610612766,CHA,24.0,69,39,30,0.565,21.4,3.2,4.2,0.753,0.0,0.1,0.0,1.2,1.7,0.716,5.5,0.8,0.9,0.5,1.5,27,107,95,7.6,46,1,1,-1.14,0.29,-1.3,2.31,-1.3
1631157,Ryan Rollins,1610612749,MIL,23.0,74,29,45,0.392,32.1,6.6,13.9,0.472,2.5,6.1,0.406,1.7,2.1,0.796,4.6,5.6,2.7,1.5,0.4,73,193,154,17.3,-175,1,4,0.55,-0.11,1.29,-0.31,1.69
1630180,Saddiq Bey,1610612740,NOP,27.0,72,24,48,0.333,31.2,6.1,13.4,0.451,2.1,5.7,0.367,3.4,4.1,0.841,5.6,2.5,0.9,0.9,0.1,52,95,177,17.7,-187,1,6,0.62,0.34,-0.38,-1.03,-0.11
1630573,Sam Hauser,1610612738,BOS,28.0,78,54,24,0.692,24.8,3.2,7.7,0.419,2.5,6.5,0.393,0.2,0.3,0.85,3.8,1.5,0.4,0.5,0.3,8,113,33,9.2,369,1,5,-0.86,-0.48,-0.92,-0.55,-1.3
1630241,Sam Merrill,1610612739,CLE,30.0,52,37,15,0.712,26.5,4.3,9.3,0.461,3.0,7.2,0.421,1.1,1.3,0.855,2.6,2.4,0.8,0.6,0.1,10,127,91,12.8,242,1,6,-0.23,-1.02,-0.44,-1.03,-1.01
1630572,Sandro Mamukelashvili,1610612761,TOR,27.0,80,44,36,0.55,21.9,4.1,7.9,0.523,1.4,3.7,0.389,1.5,2.0,0.747,4.9,1.9,0.8,0.8,0.5,34,147,109,11.2,184,1,5,-0.51,0.02,-0.71,-0.07,-0.41
1630583,Santi Aldama,1610612763,MEM,25.0,43,19,24,0.442,27.9,5.3,11.1,0.479,1.6,4.7,0.35,1.8,2.7,0.667,6.7,2.9,1.3,0.9,0.7,11,69,93,14.0,-48,1,5,-0.02,0.84,-0.17,0.4,-0.11
1630703,Scoot Henderson,1610612757,POR,22.0,30,18,12,0.6,24.9,4.8,11.4,0.418,1.9,5.4,0.352,2.8,3.3,0.84,2.7,3.7,2.4,0.9,0.3,18,85,91,14.2,53,1,5,0.01,-0.97,0.27,-0.55,-0.11
1630567,Scottie Barnes,1610612761,TOR,24.0,80,45,35,0.563,33.5,7.1,14.0,0.507,0.8,2.8,0.304,3.0,3.7,0.815,7.5,5.9,2.6,1.4,1.4,48,211,267,18.1,266,1,5,0.69,1.2,1.45,2.07,1.39
1631101,Shaedon Sharpe,1610612757,POR,23.0,50,24,26,0.48,29.4,7.8,17.4,0.452,2.1,6.1,0.337,3.1,3.9,0.787,4.3,2.6,2.9,1.4,0.1,57,98,165,20.8,-50,1,4,1.16,-0.25,-0.33,-1.03,1.39
1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,68,56,12,0.824,33.2,10.8,19.4,0.553,1.7,4.4,0.386,7.9,9.0,0.879,4.3,6.6,2.2,1.4,0.8,57,139,415,31.1,788,1,8,2.95,-0.25,1.83,0.64,1.39
1642883,Sion James,1610612766,CHA,23.0,82,44,38,0.537,22.5,1.7,4.5,0.371,1.0,2.9,0.352,1.0,1.2,0.837,3.5,2.0,0.8,0.6,0.2,28,148,98,5.4,65,1,1,-1.52,-0.61,-0.65,-0.79,-1.01
1642461,Spencer Jones,1610612743,DEN,24.0,64,41,23,0.641,22.1,2.1,4.1,0.504,0.9,2.2,0.396,0.5,0.8,0.608,3.3,0.8,0.5,0.8,0.5,16,175,49,5.5,1,1,2,-1.5,-0.7,-1.3,-0.07,-0.41
201939,Stephen Curry,1610612744,GSW,38.0,43,24,19,0.558,30.9,8.7,18.6,0.468,4.4,11.3,0.393,4.7,5.1,0.923,3.6,4.7,2.8,1.1,0.4,26,75,199,26.6,89,1,17,2.17,-0.57,0.81,-0.31,0.49
1642264,Stephon Castle,1610612759,SAS,21.0,68,51,17,0.75,30.0,5.7,12.0,0.471,1.2,3.6,0.332,4.1,5.6,0.734,5.3,7.4,3.2,1.1,0.3,68,222,300,16.7,408,1,2,0.45,0.2,2.26,-0.55,0.49
203500,Steven Adams,1610612745,HOU,32.0,32,21,11,0.656,22.8,2.2,4.3,0.504,0.0,0.0,0.0,1.5,2.5,0.58,8.6,1.5,1.1,0.7,0.6,9,55,70,5.8,194,1,13,-1.45,1.7,-0.92,0.16,-0.71
1629004,Svi Mykhailiuk,1610612762,UTA,29.0,50,14,36,0.28,23.1,3.5,7.2,0.478,2.0,4.8,0.408,0.5,0.6,0.893,2.5,1.9,0.8,0.5,0.1,14,63,30,9.4,-77,1,8,-0.82,-1.07,-0.71,-1.03,-1.3
1631106,Tari Eason,1610612745,HOU,25.0,60,38,22,0.633,25.8,4.0,9.7,0.416,1.6,4.3,0.358,0.9,1.1,0.776,6.3,1.5,1.4,1.2,0.5,43,138,64,10.4,167,1,4,-0.65,0.66,-0.92,-0.07,0.79
1629611,Terance Mann,1610612751,BKN,29.0,63,15,48,0.238,24.3,2.7,5.8,0.457,0.9,2.4,0.364,1.0,1.3,0.788,3.2,3.0,1.1,0.7,0.2,22,155,79,7.2,-267,1,7,-1.21,-0.75,-0.11,-0.79,-0.71
203501,Tim Hardaway Jr.,1610612743,DEN,34.0,80,52,28,0.65,26.6,4.4,9.7,0.447,2.8,6.9,0.407,2.0,2.4,0.811,2.6,1.4,0.5,0.5,0.1,18,100,148,13.5,200,1,13,-0.11,-1.02,-0.97,-1.03,-1.3
202699,Tobias Harris,1610612765,DET,33.0,63,46,17,0.73,27.7,4.9,10.5,0.469,1.3,3.5,0.368,2.2,2.5,0.866,5.1,2.5,1.0,0.9,0.4,35,107,107,13.3,368,1,15,-0.14,0.11,-0.38,-0.31,-0.11
1641739,Toumani Camara,1610612757,POR,26.0,82,42,40,0.512,33.3,4.8,10.9,0.44,2.7,7.2,0.37,1.2,1.7,0.708,5.1,2.5,1.8,1.1,0.4,44,237,220,13.4,32,1,3,-0.13,0.11,-0.38,-0.31,0.49
1642848,Tre Johnson,1610612764,WAS,20.0,60,12,48,0.2,24.0,4.5,10.8,0.419,1.9,5.4,0.358,1.3,1.4,0.874,2.8,2.0,1.6,0.6,0.3,10,122,74,12.2,-338,1,1,-0.34,-0.93,-0.65,-0.55,-1.01
1630200,Tre Jones,1610612741,CHI,26.0,65,27,38,0.415,27.0,5.2,9.5,0.553,0.6,2.0,0.315,2.9,3.5,0.841,3.1,5.4,1.4,1.2,0.2,51,94,187,14.1,-137,1,6,-0.01,-0.79,1.18,-0.79,0.79
1630530,Trey Murphy III,1610612740,NOP,25.0,66,21,45,0.318,35.5,7.5,15.9,0.47,3.2,8.6,0.379,3.3,3.7,0.886,5.7,3.8,1.8,1.5,0.4,24,138,194,21.5,-169,1,5,1.28,0.38,0.32,-0.31,1.69
1641783,Tristan da Silva,1610612753,ORL,25.0,77,43,34,0.558,24.7,3.6,8.1,0.45,1.6,4.2,0.374,1.1,1.2,0.884,3.7,1.6,0.9,0.9,0.3,23,117,80,9.9,103,1,2,-0.74,-0.52,-0.87,-0.55,-0.11
1629639,Tyler Herro,1610612748,MIA,26.0,33,14,19,0.424,31.3,7.5,15.6,0.48,2.5,6.7,0.378,3.0,3.3,0.917,4.8,4.1,1.9,0.7,0.4,21,62,86,20.5,-38,1,7,1.11,-0.02,0.48,-0.31,-0.71
1630178,Tyrese Maxey,1610612755,PHI,25.0,70,38,32,0.543,38.0,9.9,21.4,0.462,3.1,8.6,0.367,5.3,6.0,0.892,4.1,6.6,2.4,1.9,0.8,70,151,285,28.3,113,1,6,2.47,-0.34,1.83,0.64,2.88
1642845,VJ Edgecombe,1610612755,PHI,20.0,75,43,32,0.573,35.0,6.0,13.7,0.438,2.0,5.6,0.354,2.0,2.4,0.818,5.6,4.2,1.8,1.4,0.5,54,214,144,16.0,57,1,1,0.33,0.34,0.54,-0.07,1.39
1641705,Victor Wembanyama,1610612759,SAS,22.0,64,50,14,0.781,29.2,8.6,16.9,0.512,1.9,5.5,0.349,5.8,7.0,0.827,11.5,3.1,2.4,1.0,3.1,33,156,401,25.0,682,1,3,1.89,3.01,-0.06,6.12,0.19
1631246,Vince Williams Jr.,1610612762,UTA,25.0,40,16,24,0.4,20.5,2.6,7.3,0.353,1.4,4.4,0.311,1.0,1.2,0.78,3.9,4.2,1.8,0.7,0.4,11,80,53,7.5,6,2,4,-1.15,-0.43,0.54,-0.31,-0.71
1630249,Vít Krejčí,1610612757,POR,25.0,65,32,33,0.492,21.4,3.0,6.6,0.448,2.0,5.0,0.39,0.6,0.8,0.745,2.3,1.5,0.6,0.7,0.3,10,138,55,8.5,-38,2,5,-0.98,-1.16,-0.92,-0.55,-0.71
1642383,Walter Clayton Jr.,1610612763,MEM,23.0,69,17,52,0.246,20.4,2.6,6.7,0.384,1.1,3.5,0.307,1.6,1.8,0.901,2.0,4.0,1.7,0.6,0.3,39,119,110,7.8,-285,2,1,-1.1,-1.29,0.43,-0.55,-1.01
1628976,Wendell Carter Jr.,1610612753,ORL,27.0,78,43,35,0.551,29.3,4.2,8.2,0.512,0.9,2.9,0.319,2.5,3.2,0.792,7.4,2.0,1.3,0.8,0.6,43,267,227,11.8,90,1,8,-0.41,1.16,-0.65,0.16,-0.41
1642954,Will Richard,1610612744,GSW,23.0,69,34,35,0.493,20.0,2.3,5.0,0.468,1.0,3.1,0.335,0.7,0.8,0.852,2.5,1.3,0.8,1.2,0.1,12,131,60,6.4,-97,1,1,-1.35,-1.07,-1.03,-1.03,0.79
1642860,Will Riley,1610612764,WAS,20.0,74,16,58,0.216,22.1,3.7,8.4,0.439,1.1,3.3,0.316,1.9,2.4,0.8,2.9,2.0,1.3,0.7,0.1,26,91,130,10.3,-484,1,1,-0.67,-0.88,-0.65,-1.03,-0.71
1642258,Zaccharie Risacher,1610612737,ATL,21.0,67,39,28,0.582,22.4,3.6,8.0,0.455,1.4,3.9,0.368,0.9,1.3,0.644,3.8,1.1,0.9,0.9,0.5,30,147,75,9.6,-16,1,2,-0.79,-0.48,-1.14,-0.07,-0.11
203897,Zach LaVine,1610612758,SAC,31.0,39,9,30,0.231,31.4,6.7,14.0,0.479,2.5,6.5,0.39,3.2,3.6,0.88,2.8,2.3,1.9,0.7,0.3,25,81,97,19.2,-310,1,12,0.88,-0.93,-0.49,-0.55,-0.71
1630533,Ziaire Williams,1610612751,BKN,24.0,56,13,43,0.232,22.9,3.3,7.7,0.425,1.5,4.5,0.343,2.1,2.5,0.85,2.4,1.1,1.1,1.4,0.4,20,116,115,10.2,-282,1,5,-0.68,-1.11,-1.14,-0.31,1.39
1629627,Zion Williamson,1610612740,NOP,25.0,62,22,40,0.355,29.7,7.8,13.0,0.6,0.0,0.1,0.25,5.4,7.5,0.716,5.7,3.2,2.0,1.0,0.5,82,141,324,21.0,-82,1,7,1.2,0.38,-0.0,-0.07,0.19
